Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.02     0.00        1     0.00     0.00  std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&)
  0.00      0.02     0.00        1     0.00     0.00  std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&)
  0.00      0.02     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      0.02     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  0.00      0.02     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  0.00      0.02     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  0.00      0.02     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.02     0.00        1     0.00     0.00  HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag)
  0.00      0.02     0.00        1     0.00     0.00  int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
  0.00      0.02     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&)
  0.00      0.02     0.00        1     0.00     0.00  void std::__do_alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&, std::integral_constant<bool, true>)
  0.00      0.02     0.00        1     0.00     0.00  std::iterator_traits<HCNode**>::iterator_category std::__iterator_category<HCNode**>(HCNode** const&)
  0.00      0.02     0.00        1     0.00     0.00  std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  0.00      0.02     0.00        1     0.00     0.00  HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&)
  0.00      0.02     0.00        1     0.00     0.00  int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.02     0.00        1     0.00     0.00  HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&)
  0.00      0.02     0.00        1     0.00     0.00  int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  0.00      0.02     0.00        1     0.00     0.00  std::remove_reference<std::allocator<HCNode*>&>::type&& std::move<std::allocator<HCNode*>&>(std::allocator<HCNode*>&)
  0.00      0.02     0.00        1     0.00     0.00  std::remove_reference<std::vector<HCNode*, std::allocator<HCNode*> >&>::type&& std::move<std::vector<HCNode*, std::allocator<HCNode*> >&>(std::vector<HCNode*, std::allocator<HCNode*> >&)
  0.00      0.02     0.00        1     0.00     0.00  HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&)
  0.00      0.02     0.00        1     0.00     0.00  int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.02     0.00        1     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.02     0.00        1     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.02     0.00        1     0.00     0.00  void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&)
  0.00      0.02     0.00        1     0.00     0.00  void std::__fill_a<int*, int>(int*, int*, int const&)
  0.00      0.02     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<HCNode*>::__value, void>::__type std::__fill_a1<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&)
  0.00      0.02     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 50.00% of 0.02 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.02                 main [1]
                0.00    0.02   51202/51202       HCTree::encode(unsigned char, FancyOutputStream&) const [2]
                0.00    0.00  102660/102660      std::vector<int, std::allocator<int> >::operator[](unsigned long) [36]
                0.00    0.00  102407/102407      FancyInputStream::filesize() const [37]
                0.00    0.00  102404/102404      FancyInputStream::read_byte() [40]
                0.00    0.00     256/256         FancyOutputStream::write_int(int const&) [92]
                0.00    0.00       2/2           FancyInputStream::reset() [164]
                0.00    0.00       1/1           FancyOutputStream::FancyOutputStream(char const*) [182]
                0.00    0.00       1/1           FancyInputStream::FancyInputStream(char const*) [179]
                0.00    0.00       1/51203       std::allocator<int>::allocator() [54]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [215]
                0.00    0.00       1/51205       std::allocator<int>::~allocator() [51]
                0.00    0.00       1/1           HCTree::HCTree() [185]
                0.00    0.00       1/1           HCTree::build(std::vector<int, std::allocator<int> > const&) [184]
                0.00    0.00       1/1           HCTree::~HCTree() [186]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [216]
                0.00    0.00       1/1           FancyInputStream::~FancyInputStream() [180]
                0.00    0.00       1/1           FancyOutputStream::~FancyOutputStream() [183]
-----------------------------------------------
                0.00    0.02   51202/51202       main [1]
[2]    100.0    0.00    0.02   51202         HCTree::encode(unsigned char, FancyOutputStream&) const [2]
                0.00    0.01  245807/245807      std::stack<int, std::deque<int, std::allocator<int> > >::push(int&&) [5]
                0.00    0.01   51202/51202       std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [8]
                0.00    0.00  297009/297009      std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [20]
                0.00    0.00  245807/245807      std::stack<int, std::deque<int, std::allocator<int> > >::top() [35]
                0.00    0.00  245807/245807      FancyOutputStream::write_bit(int) [25]
                0.00    0.00  245807/245807      std::stack<int, std::deque<int, std::allocator<int> > >::pop() [34]
                0.00    0.00   51202/51202       std::vector<HCNode*, std::allocator<HCNode*> >::operator[](unsigned long) const [61]
                0.00    0.00   51202/51202       std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [80]
-----------------------------------------------
                0.01    0.00  245807/245807      std::deque<int, std::allocator<int> >::push_back(int&&) [4]
[3]     50.0    0.01    0.00  245807         void std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [3]
                0.00    0.00  245807/737421      int&& std::forward<int>(std::remove_reference<int>::type&) [15]
                0.00    0.00  245807/245807      void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [31]
-----------------------------------------------
                0.00    0.01  245807/245807      std::stack<int, std::deque<int, std::allocator<int> > >::push(int&&) [5]
[4]     50.0    0.00    0.01  245807         std::deque<int, std::allocator<int> >::push_back(int&&) [4]
                0.01    0.00  245807/245807      void std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [3]
                0.00    0.00  245807/491614      std::remove_reference<int&>::type&& std::move<int&>(int&) [16]
-----------------------------------------------
                0.00    0.01  245807/245807      HCTree::encode(unsigned char, FancyOutputStream&) const [2]
[5]     50.0    0.00    0.01  245807         std::stack<int, std::deque<int, std::allocator<int> > >::push(int&&) [5]
                0.00    0.01  245807/245807      std::deque<int, std::allocator<int> >::push_back(int&&) [4]
                0.00    0.00  245807/491614      std::remove_reference<int&>::type&& std::move<int&>(int&) [16]
-----------------------------------------------
                0.01    0.00   51202/51202       std::deque<int, std::allocator<int> >::deque() [7]
[6]     50.0    0.01    0.00   51202         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [6]
                0.00    0.00   51202/51202       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [62]
                0.00    0.00   51202/51202       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [70]
-----------------------------------------------
                0.00    0.01   51202/51202       std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [8]
[7]     50.0    0.00    0.01   51202         std::deque<int, std::allocator<int> >::deque() [7]
                0.01    0.00   51202/51202       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [6]
-----------------------------------------------
                0.00    0.01   51202/51202       HCTree::encode(unsigned char, FancyOutputStream&) const [2]
[8]     50.0    0.00    0.01   51202         std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [8]
                0.00    0.01   51202/51202       std::deque<int, std::allocator<int> >::deque() [7]
-----------------------------------------------
                0.00    0.00  245807/737421      void std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [3]
                0.00    0.00  245807/737421      void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [31]
                0.00    0.00  245807/737421      void std::__new_allocator<int>::construct<int, int>(int*, int&&) [29]
[15]     0.0    0.00    0.00  737421         int&& std::forward<int>(std::remove_reference<int>::type&) [15]
-----------------------------------------------
                0.00    0.00  245807/491614      std::stack<int, std::deque<int, std::allocator<int> > >::push(int&&) [5]
                0.00    0.00  245807/491614      std::deque<int, std::allocator<int> >::push_back(int&&) [4]
[16]     0.0    0.00    0.00  491614         std::remove_reference<int&>::type&& std::move<int&>(int&) [16]
-----------------------------------------------
                0.00    0.00   51202/348211      std::deque<int, std::allocator<int> >::begin() [78]
                0.00    0.00  297009/348211      std::deque<int, std::allocator<int> >::end() [22]
[17]     0.0    0.00    0.00  348211         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [17]
-----------------------------------------------
                0.00    0.00   51202/307212      std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [71]
                0.00    0.00   51202/307212      std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [67]
                0.00    0.00  102404/307212      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [70]
                0.00    0.00  102404/307212      std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [46]
[18]     0.0    0.00    0.00  307212         std::__deque_buf_size(unsigned long) [18]
-----------------------------------------------
                0.00    0.00  297009/297009      std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [20]
[19]     0.0    0.00    0.00  297009         std::deque<int, std::allocator<int> >::empty() const [19]
                0.00    0.00  297009/297009      std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [23]
-----------------------------------------------
                0.00    0.00  297009/297009      HCTree::encode(unsigned char, FancyOutputStream&) const [2]
[20]     0.0    0.00    0.00  297009         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [20]
                0.00    0.00  297009/297009      std::deque<int, std::allocator<int> >::empty() const [19]
-----------------------------------------------
                0.00    0.00   51202/297009      std::deque<int, std::allocator<int> >::~deque() [79]
                0.00    0.00  245807/297009      std::deque<int, std::allocator<int> >::pop_back() [33]
[21]     0.0    0.00    0.00  297009         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [21]
-----------------------------------------------
                0.00    0.00   51202/297009      std::deque<int, std::allocator<int> >::~deque() [79]
                0.00    0.00  245807/297009      std::deque<int, std::allocator<int> >::back() [32]
[22]     0.0    0.00    0.00  297009         std::deque<int, std::allocator<int> >::end() [22]
                0.00    0.00  297009/348211      std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [17]
-----------------------------------------------
                0.00    0.00  297009/297009      std::deque<int, std::allocator<int> >::empty() const [19]
[23]     0.0    0.00    0.00  297009         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [23]
-----------------------------------------------
                0.00    0.00      57/245864      void std::__new_allocator<HCNode*>::construct<HCNode*, HCNode* const&>(HCNode**, HCNode* const&) [109]
                0.00    0.00  245807/245864      void std::__new_allocator<int>::construct<int, int>(int*, int&&) [29]
[24]     0.0    0.00    0.00  245864         operator new(unsigned long, void*) [24]
-----------------------------------------------
                0.00    0.00  245807/245807      HCTree::encode(unsigned char, FancyOutputStream&) const [2]
[25]     0.0    0.00    0.00  245807         FancyOutputStream::write_bit(int) [25]
                0.00    0.00   30725/30726       FancyOutputStream::flush_bitwise() [81]
-----------------------------------------------
                0.00    0.00  245807/245807      std::deque<int, std::allocator<int> >::back() [32]
[26]     0.0    0.00    0.00  245807         std::_Deque_iterator<int, int&, int*>::operator*() const [26]
-----------------------------------------------
